latitude,longitude,zipcode,arr_date2,arrest_time,age,sex,race_cat,arrest_type,charge
34.1016,-118.3267,90028,2018-08-11,17:30,23,M,LatinX,Felony,2800.2(A)VC
33.9896,-118.2412,90058,2018-08-11,20:50,49,M,LatinX,Misdemeanor,23152(A)VC
33.7306,-118.2814,90731,2018-08-11,11:30,23,M,LatinX,Misdemeanor,243(E)(1)PC
34.0539,-118.2799,90006,2018-08-11,12:50,43,M,LatinX,Infraction,41.27CLAMC
34.031,-118.411,90064,2018-08-11,23:00,13,M,Black,Misdemeanor,243(A)PC
33.7333,-118.2814,90731,2018-08-11,19:42,32,M,White,Misdemeanor,243(A)PC
33.9429,-118.2739,90003,2018-08-11,5:30,26,M,LatinX,Felony,594(A)(1)PC
34.098,-118.3282,90028,2018-08-11,23:00,33,M,Black,Felony,211PC
34.0442,-118.2439,90013,2018-08-11,18:30,63,M,Black,Misdemeanor,23300BP
34.0335,-118.2641,90015,2018-08-11,12:00,60,M,Black,Infraction,25620ABP
33.9945,-118.4522,90291,2018-08-11,15:30,22,M,LatinX,Misdemeanor,14601.2AVC
34.0926,-118.3266,90038,2018-08-11,8:55,55,M,White,Infraction,41.18(D)LAM
33.9924,-118.2772,90037,2018-08-11,19:50,66,M,LatinX,Misdemeanor,14601.2AVC
34.0412,-118.2474,90014,2018-08-11,23:06,53,M,White,Misdemeanor,41.18ALAMC
34.0577,-118.2976,90005,2018-08-11,8:20,20,M,LatinX,Misdemeanor,602PC
34.1952,-118.4487,91405,2018-08-11,5:50,35,F,Black,Felony,487(D)(1)PC
34.2572,-118.4543,91345,2018-08-11,19:45,17,M,LatinX,Felony,215(A)PC
33.9857,-118.2628,90001,2018-08-11,15:10,25,M,LatinX,Felony,11378HS
34.1208,-118.1777,90042,2018-08-11,23:05,30,M,LatinX,Misdemeanor,23152(A)VC
34.0949,-118.3109,90028,2018-08-11,7:30,25,M,LatinX,Infraction,56.11(10)(B
34.2625,-118.4228,91331,2018-08-11,20:10,42,M,LatinX,Felony,273.6(D)PC
33.9383,-118.263,90059,2018-08-11,19:20,28,M,Black,Felony,29800(A)1PC
34.0577,-118.2976,90005,2018-08-11,8:30,53,M,White,Misdemeanor,602PC
34.0343,-118.4478,90064,2018-08-11,15:45,49,M,White,Felony,422(A)PC
33.737,-118.2879,90731,2018-08-11,11:00,40,F,Black,Misdemeanor,LAMC
33.9921,-118.3108,90062,2018-08-11,23:10,22,F,Black,Misdemeanor,647BPC
34.0398,-118.2413,90021,2018-08-11,14:45,28,F,White,Misdemeanor,11350(A)HS
34.1847,-118.4465,91401,2018-08-11,21:00,24,M,LatinX,Felony,459PC
34.0442,-118.2439,90013,2018-08-11,18:30,59,M,Black,Misdemeanor,41.27CLAMC
34.2604,-118.419,91331,2018-08-11,23:05,27,M,LatinX,Felony,245(A)(1)PC
34.0174,-118.2368,90058,2018-08-11,18:30,41,M,LatinX,Felony,29800(A)1PC
34.2207,-118.5361,91324,2018-08-11,21:50,46,M,Black,Misdemeanor,243(A)PC
33.9314,-118.416,90045,2018-08-11,1:00,26,M,LatinX,Misdemeanor,23152(A)VC
34.1649,-118.3921,91607,2018-08-11,22:00,22,M,Black,Misdemeanor,10851(A)VC
34.0448,-118.2474,90013,2018-08-11,23:00,53,F,Black,Misdemeanor,594(A)(2)PC
34.0799,-118.2904,90004,2018-08-11,14:30,45,F,LatinX,Felony,273.5(A)PC
34.1487,-118.4355,91423,2018-08-11,14:00,31,M,White,Felony,3000.08CPC
33.9745,-118.3221,90043,2018-08-11,21:40,20,M,Black,Misdemeanor,602(O)(1)PC
34.3218,-118.4161,91342,2018-08-11,2:35,23,M,LatinX,Misdemeanor,23152(A)VC
34.0446,-118.245,90013,2018-08-11,15:00,31,M,LatinX,Misdemeanor,853.7PC
34.0374,-118.2406,90021,2018-08-11,12:45,53,M,Black,Infraction,25620ABP
34.1576,-118.438,91423,2018-08-11,18:05,27,M,Black,Misdemeanor,459.5PC
34.039,-118.2444,90021,2018-08-11,14:50,40,M,Black,Misdemeanor,41.45CLAMC
34.0462,-118.2153,90033,2018-08-11,17:50,31,M,LatinX,Felony,273.5(A)PC
34.0387,-118.2439,90021,2018-08-11,14:30,63,M,Black,Misdemeanor,41.18ALAMC
34.0776,-118.3237,90004,2018-08-11,8:35,29,M,Black,Misdemeanor,602.5(A)PC
34.0598,-118.2865,90005,2018-08-11,20:00,25,M,LatinX,Felony,245(A)(1)PC
34.0795,-118.2596,90026,2018-08-11,15:20,40,M,LatinX,Misdemeanor,41.27(C)LAM
33.9455,-118.2608,90002,2018-08-11,21:05,22,M,LatinX,Misdemeanor,23152(F)VC
34.0488,-118.2518,90013,2018-08-11,16:40,25,M,LatinX,Felony,422(A)PC
34.1649,-118.379,91601,2018-08-11,9:00,39,F,LatinX,Felony,3455(B)1PC
34.2736,-118.535,91326,2018-08-11,12:15,22,M,White,Felony,245(A)(4)PC
34.0039,-118.2676,90011,2018-08-11,10:30,17,M,LatinX,Felony,245(B)PC
33.988,-118.4745,90291,2018-08-11,19:00,28,M,White,Infraction,25620(A)BP
34.0454,-118.309,90006,2018-08-11,23:00,20,M,LatinX,Misdemeanor,647(B)PC
33.9736,-118.2914,90044,2018-08-11,15:45,65,M,LatinX,Misdemeanor,853.7PC
34.061,-118.2775,90057,2018-08-11,15:00,37,M,LatinX,Infraction,25620(A)BP
34.0472,-118.309,90006,2018-08-11,8:00,36,M,LatinX,Misdemeanor,41.27HLAMC
34.0511,-118.4643,90049,2018-08-11,10:15,57,M,White,Infraction,41.27(C)LAM
34.1952,-118.4487,91405,2018-08-11,5:50,32,M,Black,Misdemeanor,10851(A)VC
33.9981,-118.2697,90011,2018-08-11,17:55,52,M,Black,Felony,3000.08CPC
33.7744,-118.2581,90744,2018-08-11,13:10,39,M,White,Felony,487(A)PC
34.0553,-118.4456,90024,2018-08-11,10:00,48,M,White,Infraction,41.18(D)LAM
34.0376,-118.2594,90015,2018-08-11,12:55,21,M,White,Misdemeanor,41.18DLAMC
34.0372,-118.2418,90021,2018-08-11,8:58,66,M,LatinX,Misdemeanor,2560(A)B&P
34.1888,-118.4837,91406,2018-08-11,23:35,24,M,LatinX,Misdemeanor,243(E)(1)PC
33.9608,-118.3003,90044,2018-08-11,10:10,23,M,LatinX,Misdemeanor,23152(F)VC
34.0312,-118.4336,90064,2018-08-11,21:48,23,M,LatinX,Misdemeanor,23152(A)VC
34.0446,-118.3061,90006,2018-08-11,7:15,55,M,Black,Misdemeanor,602.5(A)PC
34.0412,-118.2436,90021,2018-08-11,14:25,47,M,LatinX,Misdemeanor,41.45CLAMC
34.0387,-118.2439,90021,2018-08-11,14:50,45,M,Black,Misdemeanor,41.18(A)LAM
34.0449,-118.2458,90013,2018-08-11,16:40,60,M,LatinX,Misdemeanor,41.45CLAMC
34.0099,-118.3089,90062,2018-08-11,23:00,27,F,Black,Felony,22810(A)PC
34.2427,-118.4702,91343,2018-08-11,10:30,43,M,LatinX,Misdemeanor,41.24ALAMC
34.0442,-118.2439,90013,2018-08-11,18:30,48,M,Black,Misdemeanor,41.27CLAMC
34.0056,-118.2451,90011,2018-08-11,14:00,47,M,LatinX,Misdemeanor,243(A)PC
33.9555,-118.2782,90003,2018-08-11,22:20,24,M,LatinX,Felony,25850(A)PC
33.9918,-118.4791,NA,2018-08-11,18:55,21,F,Other,Infraction,41.27(C)LAM
34.1039,-118.3311,90028,2018-08-11,1:25,30,M,LatinX,Misdemeanor,853.7PC
34.0908,-118.3136,90038,2018-08-11,1:15,28,M,Black,Misdemeanor,647(B)PC
34.0182,-118.3349,90016,2018-08-11,21:35,42,M,Black,Felony,530.5(A)PC
34.0587,-118.2869,90005,2018-08-11,16:21,27,M,LatinX,Felony,273.5(A)PC
34.0436,-118.313,90019,2018-08-11,23:30,42,M,LatinX,Felony,273.5(A)PC
34.1665,-118.5859,91364,2018-08-11,19:55,36,M,LatinX,Felony,10851(A)VC
34.1066,-118.4797,90049,2018-08-11,23:15,21,M,LatinX,Misdemeanor,23152(A)VC
34.2702,-118.5259,91344,2018-08-11,22:15,35,M,LatinX,Misdemeanor,602(K)PC
33.9472,-118.2916,90044,2018-08-11,21:10,56,M,Black,Misdemeanor,23152(A)VC
34.098,-118.3237,90028,2018-08-11,18:10,41,F,White,Misdemeanor,602(O)(2)PC
34.0481,-118.2507,90013,2018-08-11,12:30,34,M,Black,Misdemeanor,40508(A)VC
34.0321,-118.2599,90015,2018-08-11,12:30,62,M,Black,Misdemeanor,41.18ALAMC
34.25,-118.5798,91311,2018-08-11,22:50,39,F,LatinX,Felony,11378HS
34.0474,-118.2496,90013,2018-08-11,21:20,20,M,Black,Felony,245(A)(2)PC
34.1199,-118.2431,90065,2018-08-11,20:00,44,M,LatinX,Felony,246.3(A)PC
34.2255,-118.3784,91352,2018-08-11,22:30,38,M,LatinX,Felony,273.5(A)PC
34.0458,-118.243,90013,2018-08-11,14:00,23,M,Black,Felony,11377HS
34.1847,-118.4531,91411,2018-08-11,23:55,28,M,White,Misdemeanor,11350HS
33.9939,-118.2478,90011,2018-08-11,13:15,27,M,Black,Felony,487(D)(1)PC
33.7271,-118.3097,90732,2018-08-11,23:20,42,M,White,Felony,11378HS
34.0312,-118.3327,90018,2018-08-11,8:00,25,F,Black,Felony,245(A)(2)PC
34.0489,-118.1944,90063,2018-08-11,15:00,50,M,LatinX,Felony,273.5(A)PC
34.043,-118.242,90013,2018-08-11,14:18,24,F,Black,Misdemeanor,41.18DLAMC
34.0889,-118.3416,90038,2018-08-11,23:12,20,M,Black,Misdemeanor,594(A)(2)PC
34.0443,-118.211,90033,2018-08-11,11:30,28,M,LatinX,Felony,594(A)(3)PC
33.9843,-118.2739,90003,2018-08-11,19:10,26,M,Black,Other,3454(C)PC
34.0412,-118.2474,90014,2018-08-11,11:20,77,M,Black,Misdemeanor,41.18ALAMC
34.0405,-118.2567,90015,2018-08-11,13:30,41,F,Black,Felony,10851(A)VC
34.0356,-118.2747,90015,2018-08-11,17:45,36,M,Black,Misdemeanor,242PC
33.9778,-118.309,90047,2018-08-11,23:30,38,F,Black,Misdemeanor,647BPC
34.0445,-118.4491,90025,2018-08-11,8:50,34,M,White,Infraction,41.18ALAMC
34.0387,-118.4403,90064,2018-08-11,16:00,38,M,White,Misdemeanor,41.27(C)LAM
33.988,-118.4703,90291,2018-08-11,18:25,33,M,LatinX,Infraction,25620(A)BP
34.0372,-118.2418,90021,2018-08-11,14:30,52,M,White,Infraction,25620ABP
34.06,-118.2486,90012,2018-08-11,3:58,25,M,LatinX,Misdemeanor,23152(A)VC
34.2427,-118.4702,91343,2018-08-11,10:35,26,M,LatinX,Misdemeanor,41.24ALAMC
34.0613,-118.2738,90057,2018-08-11,14:00,56,M,LatinX,Infraction,41.27CLAMC
34.0371,-118.2551,90015,2018-08-11,14:05,26,M,LatinX,Misdemeanor,350(A)PC
34.035,-118.2834,90007,2018-08-11,21:15,32,M,LatinX,Misdemeanor,23152(A)VC
34.2029,-118.3664,91352,2018-08-11,5:15,63,M,Other,Felony,273.5(A)PC
33.7869,-118.2665,90744,2018-08-11,15:30,49,M,LatinX,Misdemeanor,23152(B)VC
34.2533,-118.5361,91324,2018-08-11,7:10,16,F,LatinX,Misdemeanor,490.1(A)PC
33.9362,-118.239,90059,2018-08-11,18:40,55,M,Black,Misdemeanor,23152(A)VC
34.0398,-118.2413,90021,2018-08-11,9:30,64,M,Black,Misdemeanor,25620(A)B&P
34.0449,-118.2137,90033,2018-08-11,2:35,26,M,LatinX,Felony,459PC
34.0372,-118.2418,90021,2018-08-11,8:55,62,M,Black,Misdemeanor,25620(A)BP
33.9455,-118.2608,90002,2018-08-11,22:15,62,M,Black,Misdemeanor,23152(A)VC
33.9528,-118.2827,90003,2018-08-11,22:00,36,M,Black,Misdemeanor,23152(A)VC
34.1926,-118.6059,91303,2018-08-11,18:40,37,F,Other,Felony,487(A)PC
33.9699,-118.2739,90003,2018-08-11,19:45,27,M,LatinX,Other,3056PC
33.7333,-118.2814,90731,2018-08-11,19:00,40,F,Black,Misdemeanor,243(A)PC
34.0858,-118.3115,90038,2018-08-11,21:30,21,M,LatinX,Misdemeanor,10851(A)VC
33.9455,-118.2608,90002,2018-08-11,20:45,44,M,LatinX,Misdemeanor,23152(A)VC
34.2283,-118.5492,91324,2018-08-11,19:25,52,M,LatinX,Misdemeanor,12500(A)VC
34.0219,-118.2571,90011,2018-08-11,19:40,32,M,LatinX,Misdemeanor,23152(A)VC
34.0421,-118.2469,90014,2018-08-11,21:00,29,M,Black,Misdemeanor,273.6(A)PC
34.0495,-118.2494,90013,2018-08-11,18:10,56,M,Black,Felony,422(A)PC
34.0523,-118.4609,90049,2018-08-11,16:30,57,M,LatinX,Felony,11378HS
34.0664,-118.2697,90057,2018-08-11,18:20,36,M,LatinX,Misdemeanor,11364HS
34.0461,-118.2476,90013,2018-08-11,22:30,51,M,Black,Felony,3454(C)PC
34.1131,-118.2051,90042,2018-08-11,14:10,22,M,LatinX,Misdemeanor,273.6(A)PC
34.0478,-118.347,90019,2018-08-11,9:10,28,M,Black,Misdemeanor,11377(A)HS
34.2427,-118.4702,91343,2018-08-11,10:35,20,M,Black,Misdemeanor,41.24ALAMC
34.1847,-118.4575,91411,2018-08-11,19:45,43,M,LatinX,Misdemeanor,23152(A)VC
33.995,-118.2856,90037,2018-08-11,0:30,29,F,LatinX,Misdemeanor,243(E)(1)PC
33.9314,-118.416,90045,2018-08-11,1:12,26,F,Black,Misdemeanor,23152(A)VC
34.0488,-118.2518,90013,2018-08-11,2:00,27,M,Black,Felony,594(A)PC
34.0799,-118.3057,90004,2018-08-11,7:10,44,M,LatinX,Misdemeanor,602PC
34.0529,-118.2776,90006,2018-08-11,12:45,33,M,LatinX,Infraction,41.27CLAMC
34.0949,-118.3109,90028,2018-08-11,7:35,28,F,LatinX,Infraction,56.11(10)(B
34.0421,-118.2469,90014,2018-08-11,14:35,26,M,Other,Misdemeanor,11364(A)HS
34.0454,-118.309,90006,2018-08-11,23:50,32,F,Black,Misdemeanor,647(B)PC
34.2283,-118.5492,91324,2018-08-11,19:18,45,M,LatinX,Misdemeanor,25620BP
34.1885,-118.3987,91606,2018-08-11,22:50,23,M,LatinX,Felony,3455(B)1PC
34.2611,-118.4936,91344,2018-08-11,22:55,28,F,Other,Misdemeanor,23152(A)VC
33.9727,-118.285,90044,2018-08-11,20:05,21,M,LatinX,Felony,10851(A)VC
34.0527,-118.2398,90012,2018-08-11,19:11,30,M,LatinX,Misdemeanor,23152(A)VC
34.0291,-118.3152,90018,2018-08-11,22:00,33,M,Black,Felony,273.5(A)PC
34.0601,-118.2805,90057,2018-08-11,18:45,60,M,Black,Felony,459PC
34.0398,-118.2413,90021,2018-08-11,14:45,38,M,LatinX,Felony,11378HS
33.9736,-118.2914,90044,2018-08-11,15:45,28,M,LatinX,Misdemeanor,11364HS
34.0039,-118.2652,90011,2018-08-11,22:20,20,M,LatinX,Misdemeanor,23152(A)VC
34.0753,-118.3795,90048,2018-08-11,23:15,64,M,White,Misdemeanor,422(A)PC
34.0448,-118.2474,90013,2018-08-11,12:18,47,F,LatinX,Infraction,25620BP
34.2121,-118.4749,91406,2018-08-11,10:20,46,M,White,Felony,484E(D)PC
34.1867,-118.3703,91606,2018-08-11,23:15,24,M,LatinX,Misdemeanor,23152(A)VC
34.0535,-118.256,90071,2018-08-11,12:00,56,M,Other,Misdemeanor,243(A)PC
34.1877,-118.4487,91401,2018-08-11,22:40,37,F,LatinX,Misdemeanor,11377(A)HS
33.9363,-118.2426,90059,2018-08-11,7:05,25,M,LatinX,Misdemeanor,23152(A)VC
34.0564,-118.2879,90005,2018-08-11,11:15,23,M,Black,Felony,273.5(A)PC
33.956,-118.2772,90003,2018-08-11,1:10,45,M,LatinX,Misdemeanor,23152(G)VC
34.0439,-118.2479,90014,2018-08-11,16:30,26,M,White,Misdemeanor,374.4PC
33.997,-118.4761,90291,2018-08-11,8:05,31,M,Black,Felony,3056PC
34.0613,-118.2738,90057,2018-08-11,14:00,36,M,White,Infraction,41.27CLAMC
34.038,-118.243,90021,2018-08-11,9:10,47,F,LatinX,Misdemeanor,25620BP
34.0481,-118.3793,90035,2018-08-11,22:45,48,M,Other,Felony,273.5(A)PC
34.0596,-118.2749,90057,2018-08-11,12:30,38,M,LatinX,Infraction,25620(A)BP
33.9383,-118.2739,90061,2018-08-11,23:00,23,M,Black,Felony,29800(A)1PC
34.0458,-118.243,90013,2018-08-11,14:00,40,M,White,Misdemeanor,41.19LAMC
34.006100000000004,-118.3013,90062,2018-08-11,19:05,21,M,Black,Felony,211PC
34.0243,-118.4084,90034,2018-08-11,19:45,30,M,LatinX,Other,3056PC
34.1831,-118.3867,91606,2018-08-11,20:10,56,M,White,Misdemeanor,41.27H
34.0398,-118.2413,90021,2018-08-11,17:45,30,M,White,Misdemeanor,25620ABP
34.1785,-118.3834,91601,2018-08-11,20:50,23,M,LatinX,Misdemeanor,11364.1H&S
34.1952,-118.379,91605,2018-08-11,5:15,37,M,LatinX,Felony,273.5(A)PC
34.2247,-118.4655,91343,2018-08-11,20:10,38,F,LatinX,Misdemeanor,273.6(A)PC
33.7809,-118.2724,90744,2018-08-11,21:30,56,F,LatinX,Felony,273.5(A)PC
34.0616,-118.2586,90026,2018-08-11,14:45,16,M,LatinX,Misdemeanor,308(B)PC
34.0388,-118.1987,90063,2018-08-11,16:20,17,M,LatinX,Felony,211PC
33.958,-118.2869,90044,2018-08-11,21:35,47,M,Black,Felony,3000.08CPC
33.9402,-118.2695,90003,2018-08-11,10:25,47,M,LatinX,Felony,245(A)(1)PC
34.0572,-118.3459,90036,2018-08-11,22:00,28,M,LatinX,Misdemeanor,23247(E)VC
34.1776,-118.3823,91601,2018-08-11,13:55,43,M,LatinX,Infraction,41.18(D)LAM
34.0539,-118.2799,90006,2018-08-11,12:50,37,M,LatinX,Infraction,41.27CLAMC
34.1622,-118.4269,91423,2018-08-11,1:20,23,F,LatinX,Misdemeanor,23152(A)VC
34.0806,-118.2616,90026,2018-08-11,15:10,38,M,LatinX,Misdemeanor,41.27(C)LAM
34.1794,-118.4531,91411,2018-08-11,9:25,42,M,White,Misdemeanor,11364HS
34.1034,-118.3325,90028,2018-08-11,2:25,34,M,Black,Misdemeanor,14601.1B2VC
34.0473,-118.2425,90013,2018-08-11,14:00,56,F,Black,Misdemeanor,41.19LAMC
34.0907,-118.3384,90038,2018-08-11,1:40,26,M,Black,Misdemeanor,647(B)PC
34.0571,-118.2084,90033,2018-08-11,23:25,27,M,LatinX,Felony,422(A)PC
34.0448,-118.2474,90013,2018-08-11,10:50,40,F,LatinX,Misdemeanor,41.18(A)LAM
34.258,-118.4404,91331,2018-08-11,4:45,24,F,LatinX,Felony,273.5(A)PC
33.9648,-118.3903,90045,2018-08-11,21:30,41,M,Black,Felony,1551.1PC
33.7888,-118.2695,90744,2018-08-11,15:50,40,F,LatinX,Misdemeanor,853.7PC
34.1544,-118.3965,91607,2018-08-11,2:33,26,M,LatinX,Misdemeanor,23152(A)VC
34.0283,-118.3089,90018,2018-08-11,22:00,48,F,Black,Misdemeanor,647APC
34.1649,-118.379,91601,2018-08-11,9:00,25,F,Black,Infraction,63.44B(26)D
34.1826,-118.3916,91606,2018-08-11,19:45,27,M,LatinX,Misdemeanor,41.27(H)LAM
34.1613,-118.3747,91601,2018-08-11,21:05,25,F,LatinX,Felony,273.5(F)1PC
34.0376,-118.2594,90015,2018-08-11,13:00,48,F,White,Misdemeanor,41.18DLAMC
34.04,-118.2882,90007,2018-08-11,22:24,37,F,LatinX,Misdemeanor,23152(A)VC
34.0609,-118.2823,90057,2018-08-11,20:30,25,M,Black,Felony,25400(A)1PC
34.1649,-118.379,91601,2018-08-11,9:00,41,F,White,Infraction,63.44B26(D)
34.0372,-118.2418,90021,2018-08-11,17:35,57,M,Black,Felony,11352(A)HS
34.039,-118.2444,90021,2018-08-11,14:40,61,M,LatinX,Misdemeanor,41.45CLAMC
34.1794,-118.4531,91411,2018-08-11,9:25,29,M,White,Misdemeanor,11350HS
33.9877,-118.2761,90003,2018-08-11,0:05,42,F,White,Felony,245(A)(4)PC
34.039,-118.2444,90021,2018-08-11,14:35,54,F,LatinX,Misdemeanor,41.18DLAMC
33.9456,-118.2652,90003,2018-08-11,20:05,52,M,Black,Misdemeanor,23152(A)VC
33.996,-118.3068,90062,2018-08-11,23:55,27,M,LatinX,Misdemeanor,647APC
33.988,-118.4703,90291,2018-08-11,18:48,67,M,White,Infraction,41.27(C)LAM
34.1875,-118.3877,91606,2018-08-11,20:00,18,M,LatinX,Infraction,41.18(D)LAM
34.0412,-118.2436,90021,2018-08-11,17:25,53,M,Black,Misdemeanor,53.06.2ALAM
34.2065,-118.5991,91303,2018-08-11,19:00,25,F,LatinX,Felony,245(A)(1)PC
34.0155,-118.3002,90037,2018-08-11,17:45,30,M,LatinX,Misdemeanor,14601.1AVC
34.2012,-118.4313,91405,2018-08-11,0:55,21,M,LatinX,Misdemeanor,602(K)PC
34.0577,-118.2976,90005,2018-08-11,8:30,41,M,LatinX,Misdemeanor,602PC
34.1649,-118.379,91601,2018-08-11,9:40,35,M,White,Infraction,63.44(B)26(
34.1745,-118.4356,91401,2018-08-11,16:30,21,M,LatinX,Misdemeanor,23152(B)VC
34.1293,-118.1879,90042,2018-08-11,9:00,21,F,LatinX,Misdemeanor,14601.1AVC
34.0949,-118.3109,90028,2018-08-11,7:45,36,F,LatinX,Infraction,56.11(10)(B
34.3,-118.4671,91342,2018-08-11,3:16,29,M,LatinX,Felony,3455(B)1PC
34.18,-118.536,91356,2018-08-11,7:20,25,M,Black,Felony,459PC
33.9429,-118.2717,90003,2018-08-11,23:10,35,M,LatinX,Felony,25850(A)PC
34.0155,-118.3045,90062,2018-08-11,20:10,36,M,LatinX,Felony,245(A)(4)PC
33.9472,-118.2826,90003,2018-08-11,14:30,19,M,Black,Felony,245(A)(1)PC
34.1649,-118.3921,91607,2018-08-11,21:00,19,M,Black,Misdemeanor,11364.1(C)
34.0171,-118.3531,90008,2018-08-11,15:30,40,F,Black,Felony,A187(A)PC
34.0544,-118.3816,90035,2018-08-11,13:35,22,M,White,Misdemeanor,490PC
34.0623,-118.3451,90036,2018-08-11,8:30,52,M,White,Felony,245(A)(1)PC
34.2427,-118.4702,91343,2018-08-11,10:30,21,M,LatinX,Misdemeanor,LAMC
34.0328,-118.323,90018,2018-08-11,4:54,25,M,Other,Misdemeanor,23152(A)VC
34.1649,-118.379,91601,2018-08-11,9:25,33,F,White,Infraction,63.44(B)26(
34.0455,-118.3189,90019,2018-08-11,3:40,25,M,LatinX,Felony,594(A)(2)PC
33.996,-118.3068,90062,2018-08-11,23:55,26,F,Black,Misdemeanor,647APC
34.0283,-118.3089,90018,2018-08-11,22:00,44,M,LatinX,Misdemeanor,647APC
34.0616,-118.2586,90026,2018-08-11,14:15,15,M,LatinX,Felony,211PC
34.2214,-118.4749,91343,2018-08-11,0:10,28,M,LatinX,Felony,A211PC
33.988,-118.4703,90291,2018-08-11,18:50,26,M,White,Infraction,41.27(C)LAM
34.1016,-118.3387,90028,2018-08-11,14:30,31,M,LatinX,Misdemeanor,853.7PC
33.9722,-118.3861,90045,2018-08-11,14:15,33,M,LatinX,Felony,273.5(A)PC
33.7388,-118.2879,90731,2018-08-11,14:30,43,F,LatinX,Misdemeanor,602(O)(1)PC
34.0821,-118.3017,90004,2018-08-11,0:05,21,M,LatinX,Misdemeanor,243(E)(1)PC
33.7835,-118.2438,90744,2018-08-11,11:40,40,F,White,Misdemeanor,243(E)(1)PC
34.1409,-118.4787,91436,2018-08-11,0:41,44,M,LatinX,Misdemeanor,23152(A)VC
34.0382,-118.2417,90021,2018-08-11,12:45,53,M,Black,Felony,3000.08CPC
34.2646,-118.4739,91344,2018-08-11,3:10,25,M,LatinX,Felony,273.5(A)PC
33.9747,-118.2783,90003,2018-08-11,18:15,24,M,Black,Felony,211PC
34.0239,-118.346,90016,2018-08-11,10:00,59,F,Black,Felony,273.5(A)PC
34.0944,-118.3277,90028,2018-08-11,9:30,50,M,Other,Felony,470(D)PC
34.2611,-118.4969,91344,2018-08-11,14:30,40,M,LatinX,Felony,3455(B)1PC
34.0419,-118.4247,90064,2018-08-11,1:30,41,F,Other,Misdemeanor,23152(A)VC
33.958,-118.2869,90044,2018-08-11,2:45,61,M,LatinX,Misdemeanor,23152(A)VC
34.1017,-118.3158,90028,2018-08-11,16:50,28,M,White,Felony,21310PC
34.0605,-118.4193,90067,2018-08-11,17:35,50,M,Other,Misdemeanor,459.5PC
34.1875,-118.3877,91606,2018-08-11,20:00,38,M,LatinX,Infraction,41.27(D)LAM
34.2012,-118.4859,91406,2018-08-11,16:35,36,M,LatinX,Misdemeanor,273.5(A)PC
33.7379,-118.2923,90731,2018-08-11,15:45,45,F,LatinX,Misdemeanor,SMMC
34.035,-118.2386,90021,2018-08-11,11:20,40,M,Black,Felony,245(A)(1)PC
34.0073,-118.2894,90037,2018-08-11,3:35,46,F,LatinX,Misdemeanor,23152(A)VC
34.0448,-118.2474,90013,2018-08-11,7:00,33,M,Other,Misdemeanor,243(B)PC
34.2012,-118.428,91405,2018-08-11,3:05,33,M,Black,Felony,21310PC
34.2283,-118.4611,91343,2018-08-11,11:35,24,M,LatinX,Misdemeanor,20002(A)VC
33.9638,-118.2629,90001,2018-08-11,16:05,19,F,Black,Felony,25400(A)3PC
34.0577,-118.2976,90005,2018-08-11,8:40,18,F,LatinX,Misdemeanor,602PC
34.0565,-118.2782,90057,2018-08-11,1:00,18,M,LatinX,Felony,10851(A)VC
34.0437,-118.2098,90033,2018-08-11,20:30,68,M,LatinX,Infraction,41.27(C)LAM
34.2102,-118.5448,91335,2018-08-11,11:30,30,M,LatinX,Misdemeanor,11364HS
34.1267,-118.3316,90068,2018-08-11,2:00,31,M,Other,Misdemeanor,23152(A)VC
34.0609,-118.2823,90057,2018-08-11,17:30,29,M,LatinX,Misdemeanor,459.5PC
34.2176,-118.6017,91304,2018-08-11,18:10,56,M,Black,Felony,422(A)PC
34.0448,-118.2474,90013,2018-08-11,9:15,33,M,Other,Misdemeanor,243BP
34.0577,-118.2976,90005,2018-08-11,8:30,31,M,LatinX,Misdemeanor,602(O)(2)PC
34.089,-118.3157,90038,2018-08-11,8:15,20,M,Other,Misdemeanor,LAMC
34.2157,-118.4837,91406,2018-08-11,20:00,34,M,LatinX,Other,1203.2PC
34.0154,-118.2678,90011,2018-08-11,0:30,18,M,LatinX,Felony,25850(A)PC
34.0745,-118.2654,90026,2018-08-11,13:00,25,F,White,Felony,273.6(E)PC
34.0022,-118.4275,90066,2018-08-11,1:35,31,M,LatinX,Misdemeanor,23152(A)VC
33.9761,-118.4641,90292,2018-08-11,6:25,36,M,LatinX,Misdemeanor,148(A)(1)PC
34.201,-118.6147,91307,2018-08-11,22:25,49,M,LatinX,Misdemeanor,25620BP
33.7892,-118.256,90744,2018-08-11,19:00,30,M,LatinX,Misdemeanor,11377(A)HS
34.0997,-118.3361,90028,2018-08-11,8:50,63,M,White,Infraction,56.11(10)(B
34.1649,-118.4618,91403,2018-08-11,10:40,21,F,LatinX,Misdemeanor,243(A)PC
34.0467,-118.2556,90014,2018-08-11,0:40,29,M,Black,Misdemeanor,243(A)PC
34.0949,-118.3109,90028,2018-08-11,7:30,30,M,LatinX,Infraction,56.11(10)(B
34.1267,-118.3316,90068,2018-08-11,5:15,24,M,Black,Misdemeanor,23152(A)VC
34.1037,-118.3385,90028,2018-08-11,12:20,31,M,Black,Felony,243.15PC
34.0481,-118.2542,90014,2018-08-11,19:55,27,M,LatinX,Misdemeanor,41.27CLAMC
34.0736,-118.2156,90031,2018-08-11,13:20,34,M,Other,Felony,245(A)(1)PC
